Current,,
,,
證券代碼,年月日,報酬率％
1305 華夏,2001/03/20,-2.0576
1307 三芳,2001/03/20,-5.3333
1308 亞聚,2001/03/20,-0.6579
1309 台達化,2001/03/20,-1.8182
1310 台苯,2001/03/20,-0.4329
1312 國喬,2001/03/20,-1.1538
1313 聯成,2001/03/20,1.4493
1314 中石化,2001/03/20,-0.8929
1315 達新,2001/03/20,-0.7246
1316 上曜,2001/03/20,-0.5115
1319 東陽,2001/03/20,-2.0408
1321 大洋,2001/03/20,0
1323 永裕,2001/03/20,0
1324 地球,2001/03/20,0
1325 恒大,2001/03/20,-1.1173
1326 台化,2001/03/20,-0.6944
1402 遠東新,2001/03/20,0
1409 新纖,2001/03/20,-0.8671
1410 南染,2001/03/20,-1.2658
1413 宏洲,2001/03/20,0
1414 東和,2001/03/20,-3.8793
1416 廣豐,2001/03/20,-1.9444
1417 嘉裕,2001/03/20,6.9915
1418 東華,2001/03/20,-1.3793
1419 新紡,2001/03/20,-0.7326
1423 利華,2001/03/20,-4.6122
1432 大魯閣,2001/03/20,-1.1628
1434 福懋,2001/03/20,-1.0169
1435 中福,2001/03/20,0
1436 華友聯,2001/03/20,1.2346
1437 勤益控,2001/03/20,-1.8405
1438 三地開發,2001/03/20,-0.5698
1439 中和,2001/03/20,-2.2936
1440 南紡,2001/03/20,-2.5918
1441 大東,2001/03/20,1.31
1442 名軒,2001/03/20,-4.4693
1443 立益,2001/03/20,-1.2315
1444 力麗,2001/03/20,-0.5208
1445 大宇,2001/03/20,0
1446 宏和,2001/03/20,-0.7009
1447 力鵬,2001/03/20,-0.75
1449 佳和,2001/03/20,-1.2346
1451 年興,2001/03/20,1.227
1452 宏益,2001/03/20,-2.8689
1453 大將,2001/03/20,5.988
1454 台富,2001/03/20,-4.7244
1455 集盛,2001/03/20,-3.7113
1456 怡華,2001/03/20,0
1457 宜進,2001/03/20,-3.5865
1459 聯發,2001/03/20,1.6575
1460 宏遠,2001/03/20,-6.25
1463 強盛,2001/03/20,-0.6579
1464 得力,2001/03/20,0
1465 偉全,2001/03/20,-0.4926
1466 聚隆,2001/03/20,-5
1467 南緯,2001/03/20,-0.6024
1468 昶和,2001/03/20,-0.6369
1470 大統新創,2001/03/20,0
1471 首利,2001/03/20,1.8182
1472 三洋紡,2001/03/20,2.1978
1473 台南,2001/03/20,0
1474 弘裕,2001/03/20,1.2903
1475 業旺,2001/03/20,1.5267
1503 士電,2001/03/20,0
1504 東元,2001/03/20,0
1506 正道,2001/03/20,0
1507 永大,2001/03/20,-1.4388
1512 瑞利,2001/03/20,-0.9412
1513 中興電,2001/03/20,-4.5455
1514 亞力,2001/03/20,-3.6145
1515 力山,2001/03/20,-1.3274
1516 川飛,2001/03/20,-2.8037
1517 利奇,2001/03/20,-2.7027
1519 華城,2001/03/20,3.7736
1521 大億,2001/03/20,-0.5587
1522 堤維西,2001/03/20,1.0152
1524 耿鼎,2001/03/20,3.7736
1525 江申,2001/03/20,0.6494
1526 日馳,2001/03/20,0
1527 鑽全,2001/03/20,2
1528 恩德,2001/03/20,-0.9479
1529 樂士,2001/03/20,0
1530 亞崴,2001/03/20,-0.8621
1531 高林股,2001/03/20,0.9901
1532 勤美,2001/03/20,-1.4493
1535 中宇,2001/03/20,0.6135
1536 和大,2001/03/20,0
1538 正峰,2001/03/20,2.8902
1540 喬福,2001/03/20,0
1603 華電,2001/03/20,-2.521
1604 聲寶,2001/03/20,1.9355
1605 華新,2001/03/20,-1.0101
1608 華榮,2001/03/20,0.7143
1609 大亞,2001/03/20,0.8264
1611 中電,2001/03/20,4.8649
1612 宏泰,2001/03/20,-1.2876
1614 三洋電,2001/03/20,0
1615 大山,2001/03/20,-0.7143
1616 億泰,2001/03/20,-3.8251
1617 榮星,2001/03/20,1.0309
1618 合機,2001/03/20,-2.4194
1701 中化,2001/03/20,6.6372
1702 南僑,2001/03/20,2.8037
1707 葡萄王,2001/03/20,6.5789
1708 東鹼,2001/03/20,1.6304
1709 和益,2001/03/20,-2.2222
1710 東聯,2001/03/20,-2.6786
1711 永光,2001/03/20,5.2846
1712 興農,2001/03/20,1.4199
1713 國化,2001/03/20,1.6129
1714 和桐,2001/03/20,5.9361
1717 長興,2001/03/20,-1.5873
1718 中纖,2001/03/20,-5.3412
1720 生達,2001/03/20,6.6667
1721 三晃,2001/03/20,0.5128
1722 台肥,2001/03/20,-0.6098
1723 中碳,2001/03/20,-1.9774
1724 台硝,2001/03/20,-4.4118
1725 元禎,2001/03/20,0.4167
1726 永記,2001/03/20,-2.2222
1727 中華化,2001/03/20,1.2195
1730 花仙子,2001/03/20,-5.8559
1731 美吾華,2001/03/20,3.6585
1732 毛寶,2001/03/20,0.5376
1733 五鼎,2001/03/20,2.9703
1734 杏輝,2001/03/20,-1.4778
1735 日勝化,2001/03/20,-1.7123
1802 台玻,2001/03/20,-1.3378
1805 寶徠,2001/03/20,-0.8696
1806 冠軍,2001/03/20,0
1808 潤隆,2001/03/20,-12.5749
1809 中釉,2001/03/20,0
1810 和成,2001/03/20,3
1903 士紙,2001/03/20,0.5249
1904 正隆,2001/03/20,0.6494
1905 華紙,2001/03/20,-0.8197
1906 寶隆,2001/03/20,-0.6472
1907 永豐餘,2001/03/20,2.1277
1909 榮成,2001/03/20,-0.8016
2002 中鋼,2001/03/20,1
2006 東和鋼鐵,2001/03/20,1.3636
2007 燁興,2001/03/20,-2.0134
2008 高興昌,2001/03/20,0.6522
2009 第一銅,2001/03/20,-1.8519
2010 春源,2001/03/20,-0.5495
2012 春雨,2001/03/20,0
2013 中鋼構,2001/03/20,0.4739
2014 中鴻,2001/03/20,1.0309
2015 豐興,2001/03/20,0
2017 官田鋼,2001/03/20,0
2020 美亞,2001/03/20,-0.6579
2022 聚亨,2001/03/20,-0.2646
2023 燁輝,2001/03/20,-0.7299
2024 志聯,2001/03/20,0.8889
2025 千興,2001/03/20,-1.2658
2027 大成鋼,2001/03/20,0
2028 威致,2001/03/20,-0.4505
2029 盛餘,2001/03/20,0.6623
2030 彰源,2001/03/20,-0.8929
2031 新光鋼,2001/03/20,-1.0526
2032 新鋼,2001/03/20,0
2033 佳大,2001/03/20,-2.2388
2034 允強,2001/03/20,1.6722
2102 泰豐,2001/03/20,-0.5682
2103 台橡,2001/03/20,-0.6061
2104 國際中橡,2001/03/20,5.7592
2105 正新,2001/03/20,0
2106 建大,2001/03/20,0
2107 厚生,2001/03/20,-1.2121
2108 南帝,2001/03/20,-2.7273
2109 華豐,2001/03/20,-3.2558
2201 裕隆,2001/03/20,-0.4808
2204 中華,2001/03/20,-0.6116
2206 三陽工業,2001/03/20,0
2207 和泰車,2001/03/20,0.4762
2301 光寶科,2001/03/20,0.9709
2302 麗正,2001/03/20,-1.0753
2303 聯電,2001/03/20,0
2305 全友,2001/03/20,-0.5236
2308 台達電,2001/03/20,0.885
2312 金寶,2001/03/20,1.2245
2313 華通,2001/03/20,0
2314 台揚,2001/03/20,0.8264
2316 楠梓電,2001/03/20,-0.9317
2317 鴻海,2001/03/20,-0.9852
2321 東訊,2001/03/20,-0.2604
2323 中環,2001/03/20,0.2299
2324 仁寶,2001/03/20,3
2327 國巨,2001/03/20,0
2328 廣宇,2001/03/20,0.4926
2329 華泰,2001/03/20,-1.107
2330 台積電,2001/03/20,-1.1494
2331 精英,2001/03/20,6.6225
2332 友訊,2001/03/20,0
2337 旺宏,2001/03/20,-1.0183
2338 光罩,2001/03/20,-1.6461
2340 光磊,2001/03/20,1.4981
2342 茂矽,2001/03/20,0.8621
2344 華邦電,2001/03/20,0.7752
2345 智邦,2001/03/20,2.8846
2347 聯強,2001/03/20,0
2348 海悅,2001/03/20,-0.6803
2349 錸德,2001/03/20,1.2346
2351 順德,2001/03/20,1.25
2352 佳世達,2001/03/20,3.5354
2353 宏碁,2001/03/20,-0.7407
2354 鴻準,2001/03/20,2.8571
2355 敬鵬,2001/03/20,2.9197
2356 英業達,2001/03/20,0
2357 華碩,2001/03/20,1.1765
2358 廷鑫,2001/03/20,3.5461
2359 所羅門,2001/03/20,-0.4032
2360 致茂,2001/03/20,3.3419
2362 藍天,2001/03/20,0
2363 矽統,2001/03/20,-1.5625
2364 倫飛,2001/03/20,-1.7857
2365 昆盈,2001/03/20,-0.8824
2367 燿華,2001/03/20,0.6211
2368 金像電,2001/03/20,6.2257
2369 菱生,2001/03/20,-1.7341
2371 大同,2001/03/20,-0.3861
2373 震旦行,2001/03/20,-0.6173
2374 佳能,2001/03/20,-3.861
2375 凱美,2001/03/20,2.0478
2376 技嘉,2001/03/20,6.9892
2377 微星,2001/03/20,5.8824
2379 瑞昱,2001/03/20,2.2099
2380 虹光,2001/03/20,2.1858
2382 廣達,2001/03/20,3.211
2383 台光電,2001/03/20,1.4599
2385 群光,2001/03/20,-0.3906
2387 精元,2001/03/20,0
2388 威盛,2001/03/20,0.9434
2390 云辰,2001/03/20,1.6529
2392 正崴,2001/03/20,-0.6329
2393 億光,2001/03/20,0.9585
2395 研華,2001/03/20,-0.7519
2397 友通,2001/03/20,0.9259
2399 映泰,2001/03/20,-1.6529
2401 凌陽,2001/03/20,1.1628
2402 毅嘉,2001/03/20,1.7045
2404 漢唐,2001/03/20,-1.1142
2405 浩鑫,2001/03/20,4.0541
2406 國碩,2001/03/20,1.6997
2408 南亞科,2001/03/20,-3.2164
2409 友達,2001/03/20,-1.9355
2412 中華電,2001/03/20,0.7937
2413 環科,2001/03/20,2.2099
2414 精技,2001/03/20,-6.6955
2415 錩新,2001/03/20,-0.8499
2417 圓剛,2001/03/20,6.9204
2419 仲琦,2001/03/20,1.5453
2420 新巨,2001/03/20,-5.8182
2421 建準,2001/03/20,1.5823
2423 固緯,2001/03/20,-4.1353
2424 隴華,2001/03/20,-2.454
2425 承啟,2001/03/20,-4.3137
2426 鼎元,2001/03/20,1.8182
2427 三商電,2001/03/20,-1.8519
2428 興勤,2001/03/20,1.0169
2429 銘旺科,2001/03/20,-2.4242
2430 燦坤,2001/03/20,1.7094
2431 聯昌,2001/03/20,1.676
2433 互盛電,2001/03/20,0.3704
2434 統懋,2001/03/20,0.8696
2436 偉詮電,2001/03/20,4.6154
2438 翔耀,2001/03/20,2.1645
2439 美律,2001/03/20,0
2440 太空梭,2001/03/20,-1.3761
2441 超豐,2001/03/20,2.0408
2442 新美齊,2001/03/20,-0.8
2443 億麗,2001/03/20,6.6298
2444 兆勁,2001/03/20,0
2457 飛宏,2001/03/20,1.8182
2458 義隆,2001/03/20,2.7933
2459 敦吉,2001/03/20,3.1646
2460 建通,2001/03/20,-1.4925
2461 光群雷,2001/03/20,-4.1667
2462 良得電,2001/03/20,-0.3497
2464 盟立,2001/03/20,-1.4085
2465 麗臺,2001/03/20,3.8462
2466 冠西電,2001/03/20,-0.542
2467 志聖,2001/03/20,-2.8351
2468 華經,2001/03/20,0
2471 資通,2001/03/20,-4.25
2472 立隆電,2001/03/20,0.5587
2474 可成,2001/03/20,0
2476 鉅祥,2001/03/20,-5.6338
2477 美隆電,2001/03/20,0.5587
2478 大毅,2001/03/20,3.4722
2480 敦陽科,2001/03/20,-0.4098
2481 強茂,2001/03/20,0
2482 連宇,2001/03/20,6.867
2483 百容,2001/03/20,1.7857
2484 希華,2001/03/20,0
2485 兆赫,2001/03/20,0
2486 一詮,2001/03/20,-1.7301
2488 漢平,2001/03/20,6.5421
2489 瑞軒,2001/03/20,4.4118
2491 吉祥全,2001/03/20,0.6667
2492 華新科,2001/03/20,5.3097
2501 國建,2001/03/20,0.5848
2504 國產,2001/03/20,2.439
2505 國揚,2001/03/20,-2.1277
2506 太設,2001/03/20,-0.9259
2509 全坤建,2001/03/20,1.626
2511 太子,2001/03/20,-1.7722
2514 龍邦,2001/03/20,-1.8182
2515 中工,2001/03/20,1.5625
2516 新建,2001/03/20,-1.9048
2520 冠德,2001/03/20,0
2524 京城,2001/03/20,5.4348
2527 宏璟,2001/03/20,0
2528 皇普,2001/03/20,1.1111
2530 華建,2001/03/20,-1.9139
2534 宏盛,2001/03/20,-2.8926
2535 達欣工,2001/03/20,-0.7299
2536 宏普,2001/03/20,-2.7778
2537 聯上發,2001/03/20,0.8547
2538 基泰,2001/03/20,-1.8634
2539 櫻花建,2001/03/20,-3.4653
2540 愛山林,2001/03/20,-6.4286
2542 興富發,2001/03/20,-1.0204
2543 皇昌,2001/03/20,-4.8387
2545 皇翔,2001/03/20,3.2328
2546 根基,2001/03/20,1.4388
2547 日勝生,2001/03/20,6.4516
2548 華固,2001/03/20,1.1278
2601 益航,2001/03/20,0.3175
2603 長榮,2001/03/20,0.5051
2605 新興,2001/03/20,0
2606 裕民,2001/03/20,0
2607 榮運,2001/03/20,-1.1494
2608 嘉里大榮,2001/03/20,0
2609 陽明,2001/03/20,-2.5
2610 華航,2001/03/20,-0.5348
2611 志信,2001/03/20,0
2612 中航,2001/03/20,0
2613 中櫃,2001/03/20,1.4925
2614 東森,2001/03/20,3.8835
2615 萬海,2001/03/20,0
2616 山隆,2001/03/20,1.087
2617 台航,2001/03/20,-1.2658
2618 長榮航,2001/03/20,-0.3906
2701 萬企,2001/03/20,0
2702 華園,2001/03/20,0
2704 國賓,2001/03/20,-0.5556
2705 六福,2001/03/20,-3.3333
2706 第一店,2001/03/20,0
2707 晶華,2001/03/20,-1.0929
2801 彰銀,2001/03/20,1.5544
2809 京城銀,2001/03/20,0
2812 台中銀,2001/03/20,0
2816 旺旺保,2001/03/20,0
2820 華票,2001/03/20,2.5
2823 中壽,2001/03/20,-0.5376
2832 台產,2001/03/20,-1.2987
2834 臺企銀,2001/03/20,-0.4484
2836 高雄銀,2001/03/20,1.3986
2838 聯邦銀,2001/03/20,-2.7778
2841 台開,2001/03/20,6.1404
2845 遠東銀,2001/03/20,1.626
2849 安泰銀,2001/03/20,-2.4793
2850 新產,2001/03/20,-1.8182
2851 中再保,2001/03/20,0
2852 第一保,2001/03/20,-0.4926
2855 統一證,2001/03/20,2.3952
2901 欣欣,2001/03/20,-3.8462
2903 遠百,2001/03/20,-0.9009
2904 匯僑,2001/03/20,6.7416
2905 三商,2001/03/20,-3.0837
2906 高林,2001/03/20,-0.7299
2908 特力,2001/03/20,0
2910 統領,2001/03/20,0
2911 麗嬰房,2001/03/20,-2.6201
2912 統一超,2001/03/20,2.7027
2913 農林,2001/03/20,-0.7463
2915 潤泰全,2001/03/20,-0.6098
3002 歐格,2001/03/20,2.623
3010 華立,2001/03/20,-0.5291
3011 今皓,2001/03/20,4.1667
3018 同開,2001/03/20,-2.3973
3019 亞光,2001/03/20,0
3021 鴻名,2001/03/20,-1.8018
3024 憶聲,2001/03/20,-1.5306
3025 星通,2001/03/20,-6.8421
3026 禾伸堂,2001/03/20,6.6406
3027 盛達,2001/03/20,-1.8072
3028 增你強,2001/03/20,-1.2346
3029 零壹,2001/03/20,0
3033 威健,2001/03/20,-3.5714
3035 智原,2001/03/20,0.3846
3036 文曄,2001/03/20,-1.3158
3037 欣興,2001/03/20,0
3040 遠見,2001/03/20,0.6803
3041 揚智,2001/03/20,6.5421
3042 晶技,2001/03/20,6.5421
3044 健鼎,2001/03/20,0.2421
3045 台灣大,2001/03/20,0
3046 建碁,2001/03/20,1.2397
3047 訊舟,2001/03/20,6.7633
3052 夆典,2001/03/20,-4.3478
4306 炎洲,2001/03/20,-2.1277
4414 如興,2001/03/20,-1.845
4526 東台,2001/03/20,-1.6701
4720 德淵,2001/03/20,6.7358
5007 三星,2001/03/20,0.5988
5203 訊連,2001/03/20,-1.2097
5388 中磊,2001/03/20,-2.9091
5434 崇越,2001/03/20,2.4631
5469 瀚宇博,2001/03/20,0.625
5471 松翰,2001/03/20,-2.5
5484 慧友,2001/03/20,6.9948
5515 建國,2001/03/20,0.8065
5519 隆大,2001/03/20,0
5521 工信,2001/03/20,-0.2959
5522 遠雄,2001/03/20,0.5435
5525 順天,2001/03/20,-1.4925
5607 遠雄港,2001/03/20,-0.6494
6005 群益證,2001/03/20,1.6575
6141 柏承,2001/03/20,0.6803
6183 關貿,2001/03/20,-3.5874
6191 精成科,2001/03/20,1.5424
8926 台汽電,2001/03/20,-3.1447
9902 台火,2001/03/20,0
9904 寶成,2001/03/20,-1.2461
9905 大華,2001/03/20,0
9906 欣巴巴,2001/03/20,-5.5556
9907 統一實,2001/03/20,1.6
9908 大台北,2001/03/20,-0.3333
9910 豐泰,2001/03/20,-0.4115
9911 櫻花,2001/03/20,6.746
9912 偉聯,2001/03/20,-3.9063
9914 美利達,2001/03/20,-1.5152
9917 中保科,2001/03/20,2.4259
9918 欣天然,2001/03/20,1.0909
9919 康那香,2001/03/20,3.6496
9921 巨大,2001/03/20,0
9924 福興,2001/03/20,0.9174
9925 新保,2001/03/20,1.1538
9926 新海,2001/03/20,1.1321
9927 泰銘,2001/03/20,4.2683
9928 中視,2001/03/20,-1.087
9929 秋雨,2001/03/20,-3.0822
9930 中聯資源,2001/03/20,-2.9197
9931 欣高,2001/03/20,1.1765
9933 中鼎,2001/03/20,0
9934 成霖,2001/03/20,1.7937
9935 慶豐富,2001/03/20,-6.1947
9937 全國,2001/03/20,-2.5
9938 百和,2001/03/20,0
9939 宏全,2001/03/20,0.8772
9940 信義,2001/03/20,3.2086
9941 裕融,2001/03/20,-0.6276
9943 好樂迪,2001/03/20,-2.0356
9944 新麗,2001/03/20,-0.7009
9945 潤泰新,2001/03/20,-0.9346
Y9999 加權指數,2001/03/19,-2.4558
1101 台泥,2001/03/19,-0.641
1102 亞泥,2001/03/19,-2.5641
1103 嘉泥,2001/03/19,0
1104 環泥,2001/03/19,-1.5873
1108 幸福,2001/03/19,-0.4
1109 信大,2001/03/19,0.4329
1110 東泥,2001/03/19,-1.6949
1201 味全,2001/03/19,6.7265
1203 味王,2001/03/19,0
1210 大成,2001/03/19,-5.6034
1213 大飲,2001/03/19,-0.885
1215 卜蜂,2001/03/19,-1.6807
1216 統一,2001/03/19,-2.0619
1217 愛之味,2001/03/19,0
1218 泰山,2001/03/19,-3.3898
1219 福壽,2001/03/19,-0.2037
1220 台榮,2001/03/19,-3.0303
1225 福懋油,2001/03/19,0
1227 佳格,2001/03/19,-0.4386
1229 聯華,2001/03/19,-2.6178
1231 聯華食,2001/03/19,-3.4483
1232 大統益,2001/03/19,-0.3731
1233 天仁,2001/03/19,0.7092
1234 黑松,2001/03/19,0.6623
1235 興泰,2001/03/19,2.0408
1236 宏亞,2001/03/19,-5.6034
1301 台塑,2001/03/19,-0.2169
1303 南亞,2001/03/19,-1.2531
1304 台聚,2001/03/19,0
1305 華夏,2001/03/19,-1.8182
1307 三芳,2001/03/19,0
1308 亞聚,2001/03/19,-0.6536
1309 台達化,2001/03/19,-2.3669
1310 台苯,2001/03/19,-0.431
1312 國喬,2001/03/19,1.5625
1313 聯成,2001/03/19,-1.4286
1314 中石化,2001/03/19,-3.4483
1315 達新,2001/03/19,-1.4286
1316 上曜,2001/03/19,0.5141
1319 東陽,2001/03/19,-1.6722
1321 大洋,2001/03/19,-1.7751
1323 永裕,2001/03/19,0
1324 地球,2001/03/19,-1.9231
1325 恒大,2001/03/19,-2.7174
1326 台化,2001/03/19,0
1402 遠東新,2001/03/19,-4.1841
1409 新纖,2001/03/19,-2.2599
1410 南染,2001/03/19,-5.3892
1413 宏洲,2001/03/19,-1
1414 東和,2001/03/19,-5.3061
1416 廣豐,2001/03/19,-0.8264
1417 嘉裕,2001/03/19,-4.065
1418 東華,2001/03/19,-0.6849
1419 新紡,2001/03/19,-2.847
1423 利華,2001/03/19,3.2468
1432 大魯閣,2001/03/19,3.6145
1434 福懋,2001/03/19,-0.3378
1435 中福,2001/03/19,0
1436 華友聯,2001/03/19,1.5038
1437 勤益控,2001/03/19,1.2422
1438 三地開發,2001/03/19,-5.1351
1439 中和,2001/03/19,0
1440 南紡,2001/03/19,-3.5417
1441 大東,2001/03/19,-2.5532
1442 名軒,2001/03/19,0.5618
1443 立益,2001/03/19,0.2469
1444 力麗,2001/03/19,-1.0309
1445 大宇,2001/03/19,-1.8018
1446 宏和,2001/03/19,-6.5502
1447 力鵬,2001/03/19,-2.2005
1449 佳和,2001/03/19,0
1451 年興,2001/03/19,-1.2121
1452 宏益,2001/03/19,-1.0142
1453 大將,2001/03/19,-6.7039
1454 台富,2001/03/19,-2.3077
1455 集盛,2001/03/19,-0.2058
1456 怡華,2001/03/19,-1.4286
1457 宜進,2001/03/19,2.1552
1459 聯發,2001/03/19,-1.6304
1460 宏遠,2001/03/19,1.9108
1463 強盛,2001/03/19,-1.2987
1464 得力,2001/03/19,-2.071
1465 偉全,2001/03/19,-3.3333
1466 聚隆,2001/03/19,-1.4085
1467 南緯,2001/03/19,0.6061
1468 昶和,2001/03/19,-0.6329
1470 大統新創,2001/03/19,2.5641
1471 首利,2001/03/19,6.7961
1472 三洋紡,2001/03/19,-1.087
1473 台南,2001/03/19,-6.0345
1474 弘裕,2001/03/19,-4.321
1475 業旺,2001/03/19,0.7692
1503 士電,2001/03/19,-0.9901
1504 東元,2001/03/19,0.9852
1506 正道,2001/03/19,-1
1507 永大,2001/03/19,-1.4184
1512 瑞利,2001/03/19,0
1513 中興電,2001/03/19,-2.0243
1514 亞力,2001/03/19,0.8097
1515 力山,2001/03/19,-4.2373
1516 川飛,2001/03/19,-6.1404
1517 利奇,2001/03/19,-2.6316
1519 華城,2001/03/19,3.4146
1521 大億,2001/03/19,-0.5556
1522 堤維西,2001/03/19,3.6842
1524 耿鼎,2001/03/19,-6.6901
1525 江申,2001/03/19,0
1526 日馳,2001/03/19,-0.5525
1527 鑽全,2001/03/19,-2.9126
1528 恩德,2001/03/19,-3.211
1529 樂士,2001/03/19,6.5217
1530 亞崴,2001/03/19,-0.8547
1531 高林股,2001/03/19,-5.6075
1532 勤美,2001/03/19,-6.7568
1535 中宇,2001/03/19,-1.2121
1536 和大,2001/03/19,-2
1538 正峰,2001/03/19,-2.2599
1540 喬福,2001/03/19,-4.8951
1603 華電,2001/03/19,0
1604 聲寶,2001/03/19,0
1605 華新,2001/03/19,-2.3026
1608 華榮,2001/03/19,-0.7092
1609 大亞,2001/03/19,-2.4194
1611 中電,2001/03/19,-0.5376
1612 宏泰,2001/03/19,1.3043
1614 三洋電,2001/03/19,0
1615 大山,2001/03/19,-2.7778
1616 億泰,2001/03/19,-6.6327
1617 榮星,2001/03/19,0.5181
1618 合機,2001/03/19,-2.3622
1701 中化,2001/03/19,-6.6116
1702 南僑,2001/03/19,-6.1404
1707 葡萄王,2001/03/19,-3.1847
1708 東鹼,2001/03/19,-5.1546
1709 和益,2001/03/19,-4.5936
1710 東聯,2001/03/19,6.6667
1711 永光,2001/03/19,-4.2802
1712 興農,2001/03/19,-3.3333
1713 國化,2001/03/19,-7
1714 和桐,2001/03/19,0
1717 長興,2001/03/19,-0.7874
1718 中纖,2001/03/19,6.9841
1720 生達,2001/03/19,-6.8966
1721 三晃,2001/03/19,-6.0241
1722 台肥,2001/03/19,-2.9586
1723 中碳,2001/03/19,-3.2787
1724 台硝,2001/03/19,-4.2254
1725 元禎,2001/03/19,-1.6393
1726 永記,2001/03/19,-1.5625
1727 中華化,2001/03/19,-6.1069
1730 花仙子,2001/03/19,-3.4783
1731 美吾華,2001/03/19,-6.2857
1732 毛寶,2001/03/19,2.7624
1733 五鼎,2001/03/19,-6.9124
1734 杏輝,2001/03/19,-2.4038
1735 日勝化,2001/03/19,-4.5752
1802 台玻,2001/03/19,-1.3201
1805 寶徠,2001/03/19,-3.7657
1806 冠軍,2001/03/19,-2.0979
1808 潤隆,2001/03/19,0
1809 中釉,2001/03/19,-2.4272
1810 和成,2001/03/19,-6.5421
1903 士紙,2001/03/19,-3.7879
1904 正隆,2001/03/19,-2.5316
1905 華紙,2001/03/19,-0.4082
1906 寶隆,2001/03/19,-6.3636
1907 永豐餘,2001/03/19,-2.0833
1909 榮成,2001/03/19,-2.1569
2002 中鋼,2001/03/19,-2.439
2006 東和鋼鐵,2001/03/19,-4.3478
2007 燁興,2001/03/19,-2.2951
2008 高興昌,2001/03/19,-2.1277
2009 第一銅,2001/03/19,-2.7027
2010 春源,2001/03/19,-1.6216
2012 春雨,2001/03/19,0
2013 中鋼構,2001/03/19,-0.939
2014 中鴻,2001/03/19,-3.9604
2015 豐興,2001/03/19,0
2017 官田鋼,2001/03/19,-2.214
2020 美亞,2001/03/19,-5
2022 聚亨,2001/03/19,-3.0769
2023 燁輝,2001/03/19,-3.5211
2024 志聯,2001/03/19,-4.661
2025 千興,2001/03/19,-2.4691
2027 大成鋼,2001/03/19,0
2028 威致,2001/03/19,-3.4783
2029 盛餘,2001/03/19,0.6667
2030 彰源,2001/03/19,-0.885
2031 新光鋼,2001/03/19,1.0638
2032 新鋼,2001/03/19,0
2033 佳大,2001/03/19,-1.4706
2034 允強,2001/03/19,0
2102 泰豐,2001/03/19,-3.8251
2103 台橡,2001/03/19,-1.9802
2104 國際中橡,2001/03/19,-5.9113
2105 正新,2001/03/19,-4.7619
2106 建大,2001/03/19,-2
2107 厚生,2001/03/19,-2.9412
2108 南帝,2001/03/19,-2.2222
2109 華豐,2001/03/19,6.9652
2201 裕隆,2001/03/19,-1.8868
2204 中華,2001/03/19,0.6154
2206 三陽工業,2001/03/19,0
2207 和泰車,2001/03/19,-3.2258
2301 光寶科,2001/03/19,-6.3636
2302 麗正,2001/03/19,-6.5327
2303 聯電,2001/03/19,-3.7037
2305 全友,2001/03/19,-6.3725
2308 台達電,2001/03/19,-0.8772
2312 金寶,2001/03/19,-4.6693
2313 華通,2001/03/19,-0.8065
2314 台揚,2001/03/19,-2.4194
2316 楠梓電,2001/03/19,-3.012
2317 鴻海,2001/03/19,-1.4563
2321 東訊,2001/03/19,-3.0303
2323 中環,2001/03/19,1.3986
2324 仁寶,2001/03/19,0
2327 國巨,2001/03/19,0
2328 廣宇,2001/03/19,-6.8807
2329 華泰,2001/03/19,-6.5517
2330 台積電,2001/03/19,-1.6949
2331 精英,2001/03/19,-2.5806
2332 友訊,2001/03/19,0
2337 旺宏,2001/03/19,-4.6602
2338 光罩,2001/03/19,-6.8966
2340 光磊,2001/03/19,-5.6537
2342 茂矽,2001/03/19,-5.6911
2344 華邦電,2001/03/19,-5.6098
2345 智邦,2001/03/19,-5.4545
2347 聯強,2001/03/19,-3.4722
2348 海悅,2001/03/19,-6.3694
2349 錸德,2001/03/19,-1.8182
2351 順德,2001/03/19,-6.9767
2352 佳世達,2001/03/19,-5.9382
2353 宏碁,2001/03/19,-5.5944
2354 鴻準,2001/03/19,-6.25
2355 敬鵬,2001/03/19,-6.8027
2356 英業達,2001/03/19,-0.7614
2357 華碩,2001/03/19,-2.8571
2358 廷鑫,2001/03/19,-5.3691
2359 所羅門,2001/03/19,-4.6154
2360 致茂,2001/03/19,-2.5063
2362 藍天,2001/03/19,2.6316
2363 矽統,2001/03/19,0
2364 倫飛,2001/03/19,-6.6667
2365 昆盈,2001/03/19,-4.2254
2367 燿華,2001/03/19,-2.4242
2368 金像電,2001/03/19,-1.9084
2369 菱生,2001/03/19,-6.4865
2371 大同,2001/03/19,-2.2642
2373 震旦行,2001/03/19,-0.9174
2374 佳能,2001/03/19,-1.5209
2375 凱美,2001/03/19,4.2705
2376 技嘉,2001/03/19,-6.5327
2377 微星,2001/03/19,-6.9652
2379 瑞昱,2001/03/19,0
2380 虹光,2001/03/19,-3.6842
2382 廣達,2001/03/19,-3.9648
2383 台光電,2001/03/19,-6.8027
2385 群光,2001/03/19,-5.8824
2387 精元,2001/03/19,-0.2915
2388 威盛,2001/03/19,-3.0488
2390 云辰,2001/03/19,-5.4688
2392 正崴,2001/03/19,-3.6585
2393 億光,2001/03/19,-6.8452
2395 研華,2001/03/19,-3.9711
2397 友通,2001/03/19,-6.8966
2399 映泰,2001/03/19,-2.8112
