Current,,
,,
證券代碼,年月日,報酬率％
2377 微星,2000/12/29,-3.3937
2379 瑞昱,2000/12/29,0
2380 虹光,2000/12/29,-2.6087
2382 廣達,2000/12/29,-3.3333
2383 台光電,2000/12/29,-3.2609
2385 群光,2000/12/29,-2.381
2387 精元,2000/12/29,3.4268
2388 威盛,2000/12/29,0.5618
2390 云辰,2000/12/29,-2.4123
2392 正崴,2000/12/29,-2.027
2393 億光,2000/12/29,1.2903
2395 研華,2000/12/29,-2.3256
2397 友通,2000/12/29,-3.125
2399 映泰,2000/12/29,-3.125
2401 凌陽,2000/12/29,0.7663
2402 毅嘉,2000/12/29,2.7027
2404 漢唐,2000/12/29,-2.8436
2405 浩鑫,2000/12/29,1.6129
2406 國碩,2000/12/29,-0.9852
2408 南亞科,2000/12/29,-3.0151
2409 友達,2000/12/29,-1.0152
2412 中華電,2000/12/29,-3.1847
2413 環科,2000/12/29,-3.0075
2414 精技,2000/12/29,-1.4545
2415 錩新,2000/12/29,0
2417 圓剛,2000/12/29,0.7519
2419 仲琦,2000/12/29,-3.2491
2420 新巨,2000/12/29,0.5319
2421 建準,2000/12/29,-0.6873
2423 固緯,2000/12/29,-1.6529
2424 隴華,2000/12/29,-3.1447
2425 承啟,2000/12/29,0
2426 鼎元,2000/12/29,-0.7874
2427 三商電,2000/12/29,-3.3784
2428 興勤,2000/12/29,-0.3413
2429 銘旺科,2000/12/29,0.7634
2430 燦坤,2000/12/29,0.8969
2431 聯昌,2000/12/29,-2.2857
2433 互盛電,2000/12/29,-3.3784
2434 統懋,2000/12/29,-3.4091
2436 偉詮電,2000/12/29,-1.8987
2438 翔耀,2000/12/29,-2.2831
2439 美律,2000/12/29,0.9434
2440 太空梭,2000/12/29,-2.7875
2441 超豐,2000/12/29,0.7246
2442 新美齊,2000/12/29,-3.3195
2444 兆勁,2000/12/29,-2.8571
2457 飛宏,2000/12/29,6.8182
2458 義隆,2000/12/29,5.7692
2459 敦吉,2000/12/29,-3.1169
2460 建通,2000/12/29,-3.4483
2461 光群雷,2000/12/29,-3.3803
2462 良得電,2000/12/29,2.3529
2464 盟立,2000/12/29,0
2465 麗臺,2000/12/29,-2.6316
2466 冠西電,2000/12/29,-0.7782
2467 志聖,2000/12/29,-3.4483
2468 華經,2000/12/29,4.712
2471 資通,2000/12/29,-3.4483
2472 立隆電,2000/12/29,4.0214
2474 可成,2000/12/29,2.8249
2476 鉅祥,2000/12/29,6.6667
2477 美隆電,2000/12/29,-3.125
2478 大毅,2000/12/29,-3.3937
2480 敦陽科,2000/12/29,5
2481 強茂,2000/12/29,2.1898
2482 連宇,2000/12/29,-2.551
2483 百容,2000/12/29,1.5075
2484 希華,2000/12/29,0.7692
2485 兆赫,2000/12/29,0.4357
2486 一詮,2000/12/29,-3.3019
2488 漢平,2000/12/29,0
2489 瑞軒,2000/12/29,-0.4184
2491 吉祥全,2000/12/29,4.4643
2492 華新科,2000/12/29,-3.3708
2501 國建,2000/12/29,-2
2504 國產,2000/12/29,1
2505 國揚,2000/12/29,-1.0309
2506 太設,2000/12/29,0
2509 全坤建,2000/12/29,1.5385
2511 太子,2000/12/29,0
2514 龍邦,2000/12/29,1.1574
2515 中工,2000/12/29,-3.0769
2516 新建,2000/12/29,1.8957
2520 冠德,2000/12/29,1.6129
2524 京城,2000/12/29,0
2527 宏璟,2000/12/29,0
2528 皇普,2000/12/29,-1.9608
2530 華建,2000/12/29,1.3216
2534 宏盛,2000/12/29,1.3333
2535 達欣工,2000/12/29,4.065
2536 宏普,2000/12/29,-1.3453
2537 聯上發,2000/12/29,0
2538 基泰,2000/12/29,0
2539 櫻花建,2000/12/29,-2.8571
2540 愛山林,2000/12/29,-2.8369
2542 興富發,2000/12/29,-0.8097
2543 皇昌,2000/12/29,-3.2483
2545 皇翔,2000/12/29,0.578
2546 根基,2000/12/29,0.2088
2547 日勝生,2000/12/29,-3.1963
2548 華固,2000/12/29,0
2601 益航,2000/12/29,2.7778
2603 長榮,2000/12/29,-1.3825
2605 新興,2000/12/29,-3.2258
2606 裕民,2000/12/29,2.5316
2607 榮運,2000/12/29,-3.125
2608 嘉里大榮,2000/12/29,0.495
2609 陽明,2000/12/29,0.3676
2610 華航,2000/12/29,-1.5075
2611 志信,2000/12/29,2.3952
2612 中航,2000/12/29,0
2613 中櫃,2000/12/29,1.6129
2614 東森,2000/12/29,6.8878
2615 萬海,2000/12/29,2.5773
2616 山隆,2000/12/29,0
2617 台航,2000/12/29,0
2618 長榮航,2000/12/29,-0.369
2701 萬企,2000/12/29,-3.3333
2702 華園,2000/12/29,3.3333
2704 國賓,2000/12/29,1.9737
2705 六福,2000/12/29,0
2706 第一店,2000/12/29,-0.4854
2707 晶華,2000/12/29,2.3256
2801 彰銀,2000/12/29,0
2809 京城銀,2000/12/29,0.8596
2812 台中銀,2000/12/29,1.4493
2816 旺旺保,2000/12/29,-1.7544
2820 華票,2000/12/29,0
2823 中壽,2000/12/29,0
2832 台產,2000/12/29,-2.4476
2834 臺企銀,2000/12/29,0.4587
2836 高雄銀,2000/12/29,5.5901
2838 聯邦銀,2000/12/29,1.7544
2841 台開,2000/12/29,0
2845 遠東銀,2000/12/29,-0.9009
2849 安泰銀,2000/12/29,-1.0309
2850 新產,2000/12/29,0
2851 中再保,2000/12/29,0
2852 第一保,2000/12/29,-2.1583
2855 統一證,2000/12/29,-0.7634
2901 欣欣,2000/12/29,2.1429
2903 遠百,2000/12/29,1.0101
2904 匯僑,2000/12/29,-0.7813
2905 三商,2000/12/29,1.9108
2906 高林,2000/12/29,0.9524
2908 特力,2000/12/29,2.454
2910 統領,2000/12/29,0
2911 麗嬰房,2000/12/29,2.2059
2912 統一超,2000/12/29,1.1628
2913 農林,2000/12/29,-3.3333
2915 潤泰全,2000/12/29,-1.6667
3002 歐格,2000/12/29,-1.0909
3010 華立,2000/12/29,4.4177
3011 今皓,2000/12/29,1.3605
3018 同開,2000/12/29,-0.4348
3019 亞光,2000/12/29,2.5316
3021 鴻名,2000/12/29,6.4151
3024 憶聲,2000/12/29,0.9524
3026 禾伸堂,2000/12/29,-3.4043
3027 盛達,2000/12/29,0
3028 增你強,2000/12/29,0.4608
3029 零壹,2000/12/29,2.0408
3033 威健,2000/12/29,2.9484
3035 智原,2000/12/29,5.1282
3036 文曄,2000/12/29,2.1378
3037 欣興,2000/12/29,0
3040 遠見,2000/12/29,-2.9412
3041 揚智,2000/12/29,-3.2895
3044 健鼎,2000/12/29,-3.4286
3045 台灣大,2000/12/29,-2.9126
3046 建碁,2000/12/29,-3.4063
3052 夆典,2000/12/29,0
4306 炎洲,2000/12/29,6
4414 如興,2000/12/29,-2.5126
4526 東台,2000/12/29,-1.2097
5007 三星,2000/12/29,-0.7752
5203 訊連,2000/12/29,3.0928
5388 中磊,2000/12/29,3.271
5434 崇越,2000/12/29,1.4493
5471 松翰,2000/12/29,-3.2374
5515 建國,2000/12/29,0
5519 隆大,2000/12/29,0
5521 工信,2000/12/29,-3.271
5522 遠雄,2000/12/29,-1.4286
5525 順天,2000/12/29,-0.9009
5607 遠雄港,2000/12/29,-0.4065
6005 群益證,2000/12/29,-2.439
6141 柏承,2000/12/29,0
6183 關貿,2000/12/29,6.7568
6191 精成科,2000/12/29,-0.8982
8926 台汽電,2000/12/29,-1.25
9902 台火,2000/12/29,-0.2488
9904 寶成,2000/12/29,-2.5105
9905 大華,2000/12/29,-0.6211
9906 欣巴巴,2000/12/29,3.8835
9907 統一實,2000/12/29,-1.4523
9908 大台北,2000/12/29,0
9910 豐泰,2000/12/29,-2.439
9911 櫻花,2000/12/29,2.5696
9912 偉聯,2000/12/29,1.3298
9914 美利達,2000/12/29,-2.4561
9917 中保科,2000/12/29,0.3289
9918 欣天然,2000/12/29,0.3861
9919 康那香,2000/12/29,0
9921 巨大,2000/12/29,-0.905
9924 福興,2000/12/29,-1.6393
9925 新保,2000/12/29,0
9926 新海,2000/12/29,0
9927 泰銘,2000/12/29,-2.2727
9928 中視,2000/12/29,2.5316
9929 秋雨,2000/12/29,-0.8772
9930 中聯資源,2000/12/29,-1.8182
9931 欣高,2000/12/29,0
9933 中鼎,2000/12/29,-2.1505
9934 成霖,2000/12/29,-2.4922
9935 慶豐富,2000/12/29,1.2346
9937 全國,2000/12/29,-3.1746
9940 信義,2000/12/29,-0.6098
9941 裕融,2000/12/29,-0.9494
9943 好樂迪,2000/12/29,0
9945 潤泰新,2000/12/29,-1.5267
Y9999 加權指數,2000/12/28,3.955
1101 台泥,2000/12/28,4.0816
1102 亞泥,2000/12/28,2.8409
1103 嘉泥,2000/12/28,3.7313
1104 環泥,2000/12/28,0.7813
1108 幸福,2000/12/28,1.5666
1109 信大,2000/12/28,-0.9524
1110 東泥,2000/12/28,-2.6087
1201 味全,2000/12/28,6.0606
1203 味王,2000/12/28,0
1210 大成,2000/12/28,0.5587
1213 大飲,2000/12/28,0
1215 卜蜂,2000/12/28,0
1216 統一,2000/12/28,0.9302
1217 愛之味,2000/12/28,2.8986
1218 泰山,2000/12/28,0
1219 福壽,2000/12/28,-0.9804
1220 台榮,2000/12/28,2.459
1225 福懋油,2000/12/28,0
1227 佳格,2000/12/28,0
1229 聯華,2000/12/28,3.2468
1231 聯華食,2000/12/28,-2.2989
1232 大統益,2000/12/28,-0.7634
1233 天仁,2000/12/28,0
1234 黑松,2000/12/28,2.3256
1235 興泰,2000/12/28,-1.8987
1236 宏亞,2000/12/28,1.087
1301 台塑,2000/12/28,0.6579
1303 南亞,2000/12/28,3.504
1304 台聚,2000/12/28,0.7813
1305 華夏,2000/12/28,-0.627
1307 三芳,2000/12/28,-2.7397
1308 亞聚,2000/12/28,0.4878
1309 台達化,2000/12/28,0.7576
1310 台苯,2000/12/28,1.5075
1312 國喬,2000/12/28,-0.5181
1313 聯成,2000/12/28,1.9608
1314 中石化,2000/12/28,-3.3248
1315 達新,2000/12/28,0
1316 上曜,2000/12/28,-3.4091
1319 東陽,2000/12/28,0
1321 大洋,2000/12/28,0
1323 永裕,2000/12/28,1.4493
1324 地球,2000/12/28,2.5381
1325 恒大,2000/12/28,3.7383
1326 台化,2000/12/28,4.6512
1402 遠東新,2000/12/28,3.5398
1409 新纖,2000/12/28,0.3067
1410 南染,2000/12/28,0
1413 宏洲,2000/12/28,3.8647
1414 東和,2000/12/28,4.3165
1416 廣豐,2000/12/28,-1.7986
1417 嘉裕,2000/12/28,0.8824
1418 東華,2000/12/28,1.6129
1419 新紡,2000/12/28,0
1423 利華,2000/12/28,2.5723
1432 大魯閣,2000/12/28,0
1434 福懋,2000/12/28,6.4516
1435 中福,2000/12/28,0
1436 華友聯,2000/12/28,3.4091
1437 勤益控,2000/12/28,0
1438 三地開發,2000/12/28,4.75
1439 中和,2000/12/28,-1.1364
1440 南紡,2000/12/28,0.8571
1441 大東,2000/12/28,5.8309
1442 名軒,2000/12/28,-1.9048
1443 立益,2000/12/28,-3.3333
1444 力麗,2000/12/28,2.3077
1445 大宇,2000/12/28,1.6667
1446 宏和,2000/12/28,0.2933
1447 力鵬,2000/12/28,0
1449 佳和,2000/12/28,1.3812
1451 年興,2000/12/28,2.2876
1452 宏益,2000/12/28,0
1453 大將,2000/12/28,-3.252
1454 台富,2000/12/28,3.1496
1455 集盛,2000/12/28,-0.3021
1456 怡華,2000/12/28,0
1457 宜進,2000/12/28,0.6494
1459 聯發,2000/12/28,-3.2258
1460 宏遠,2000/12/28,-3.1746
1463 強盛,2000/12/28,-0.6993
1464 得力,2000/12/28,0.8929
1465 偉全,2000/12/28,1.2346
1466 聚隆,2000/12/28,2.4691
1467 南緯,2000/12/28,1.7123
1468 昶和,2000/12/28,0.7042
1470 大統新創,2000/12/28,0
1471 首利,2000/12/28,-5.5046
1472 三洋紡,2000/12/28,0
1473 台南,2000/12/28,6.9825
1474 弘裕,2000/12/28,0.4808
1475 業旺,2000/12/28,0.9524
1503 士電,2000/12/28,1.6667
1504 東元,2000/12/28,6.5476
1506 正道,2000/12/28,6.6901
1507 永大,2000/12/28,0.9346
1512 瑞利,2000/12/28,0
1513 中興電,2000/12/28,1.6484
1514 亞力,2000/12/28,1.4493
1515 力山,2000/12/28,3.9216
1516 川飛,2000/12/28,0.6826
1517 利奇,2000/12/28,1.2987
1519 華城,2000/12/28,2.3697
1521 大億,2000/12/28,5.6225
1522 堤維西,2000/12/28,5.8824
1524 耿鼎,2000/12/28,-1.5075
1525 江申,2000/12/28,0
1526 日馳,2000/12/28,-1.4085
1527 鑽全,2000/12/28,6.8433
1528 恩德,2000/12/28,1.875
1529 樂士,2000/12/28,5.848
1530 亞崴,2000/12/28,-1.6949
1531 高林股,2000/12/28,2.9178
1532 勤美,2000/12/28,0
1535 中宇,2000/12/28,1.8605
1536 和大,2000/12/28,3.2609
1538 正峰,2000/12/28,-2.7778
1540 喬福,2000/12/28,3.4483
1603 華電,2000/12/28,6.8966
1604 聲寶,2000/12/28,3.9648
1605 華新,2000/12/28,5.5762
1608 華榮,2000/12/28,1.0363
1609 大亞,2000/12/28,0
1611 中電,2000/12/28,6.1224
1612 宏泰,2000/12/28,2.7027
1614 三洋電,2000/12/28,0.5025
1615 大山,2000/12/28,0.9901
1616 億泰,2000/12/28,2.381
1617 榮星,2000/12/28,-0.6369
1618 合機,2000/12/28,2.7273
1701 中化,2000/12/28,2.7211
1702 南僑,2000/12/28,0
1707 葡萄王,2000/12/28,-0.4008
1708 東鹼,2000/12/28,2.6144
1709 和益,2000/12/28,0.4651
1710 東聯,2000/12/28,3.1646
1711 永光,2000/12/28,1.1236
1712 興農,2000/12/28,0.8021
1713 國化,2000/12/28,1.4925
1714 和桐,2000/12/28,4.918
1717 長興,2000/12/28,5.9701
1718 中纖,2000/12/28,-2.1622
1720 生達,2000/12/28,1.6484
1721 三晃,2000/12/28,2.7682
1722 台肥,2000/12/28,5.0847
1723 中碳,2000/12/28,0
1724 台硝,2000/12/28,0
1725 元禎,2000/12/28,3.2258
1726 永記,2000/12/28,0.9615
1727 中華化,2000/12/28,0
1730 花仙子,2000/12/28,5.8824
1731 美吾華,2000/12/28,-1.0204
1732 毛寶,2000/12/28,0
1733 五鼎,2000/12/28,4.6512
1734 杏輝,2000/12/28,-0.5025
1735 日勝化,2000/12/28,0
1802 台玻,2000/12/28,6.0714
1805 寶徠,2000/12/28,-3.0303
1806 冠軍,2000/12/28,-6.4516
1808 潤隆,2000/12/28,0
1809 中釉,2000/12/28,0
1810 和成,2000/12/28,3.3898
1903 士紙,2000/12/28,6.7857
1904 正隆,2000/12/28,3.4247
1905 華紙,2000/12/28,2.2624
1906 寶隆,2000/12/28,6.9767
1907 永豐餘,2000/12/28,0
1909 榮成,2000/12/28,2.5586
2002 中鋼,2000/12/28,2.5641
2006 東和鋼鐵,2000/12/28,1.4563
2007 燁興,2000/12/28,0.4854
2008 高興昌,2000/12/28,2.2222
2009 第一銅,2000/12/28,0
2010 春源,2000/12/28,1.1765
2012 春雨,2000/12/28,0
2013 中鋼構,2000/12/28,-2.1164
2014 中鴻,2000/12/28,4.2373
2015 豐興,2000/12/28,2.7933
2017 官田鋼,2000/12/28,1.5625
2020 美亞,2000/12/28,1.4925
2022 聚亨,2000/12/28,0.8333
2023 燁輝,2000/12/28,1.9608
2024 志聯,2000/12/28,4.6875
2025 千興,2000/12/28,-1.8248
2027 大成鋼,2000/12/28,0
2028 威致,2000/12/28,0
2029 盛餘,2000/12/28,1.5152
2030 彰源,2000/12/28,-2
2031 新光鋼,2000/12/28,2.0134
2032 新鋼,2000/12/28,2.8169
2033 佳大,2000/12/28,5.6604
2034 允強,2000/12/28,0
2102 泰豐,2000/12/28,-0.7246
2103 台橡,2000/12/28,1.2407
2104 國際中橡,2000/12/28,2.0161
2105 正新,2000/12/28,1.9139
2106 建大,2000/12/28,-1.4286
2107 厚生,2000/12/28,0.8065
2108 南帝,2000/12/28,1.4184
2109 華豐,2000/12/28,-1.5748
2201 裕隆,2000/12/28,2.3585
2204 中華,2000/12/28,3.7037
2206 三陽工業,2000/12/28,-0.3759
2207 和泰車,2000/12/28,1
2301 光寶科,2000/12/28,0
2302 麗正,2000/12/28,-2.4341
2303 聯電,2000/12/28,6.8584
2305 全友,2000/12/28,6.3636
2308 台達電,2000/12/28,6.701
2312 金寶,2000/12/28,0.6061
2313 華通,2000/12/28,4.7273
2314 台揚,2000/12/28,0
2316 楠梓電,2000/12/28,4.9645
2317 鴻海,2000/12/28,2.439
2321 東訊,2000/12/28,1.2048
2323 中環,2000/12/28,-2.3438
2324 仁寶,2000/12/28,0.2227
2327 國巨,2000/12/28,0.3831
2328 廣宇,2000/12/28,2.9557
2329 華泰,2000/12/28,6.4327
2330 台積電,2000/12/28,6.6667
2331 精英,2000/12/28,6.9333
2332 友訊,2000/12/28,-1.5823
2337 旺宏,2000/12/28,6.8783
2338 光罩,2000/12/28,1.8433
2340 光磊,2000/12/28,-1.2987
2342 茂矽,2000/12/28,3.8462
2344 華邦電,2000/12/28,6.8404
2345 智邦,2000/12/28,1.227
2347 聯強,2000/12/28,-1.9608
2348 海悅,2000/12/28,-1.3514
2349 錸德,2000/12/28,0
2351 順德,2000/12/28,0.7634
2352 佳世達,2000/12/28,3.5503
2353 宏碁,2000/12/28,-1.0504
2354 鴻準,2000/12/28,6.6986
2355 敬鵬,2000/12/28,5.2083
2356 英業達,2000/12/28,0.641
2357 華碩,2000/12/28,6.7358
2358 廷鑫,2000/12/28,3.2967
2359 所羅門,2000/12/28,0
2360 致茂,2000/12/28,-1.2195
2362 藍天,2000/12/28,6.7839
2363 矽統,2000/12/28,6.9364
2364 倫飛,2000/12/28,3.3493
2365 昆盈,2000/12/28,0
2367 燿華,2000/12/28,1.9608
2368 金像電,2000/12/28,1.9048
2369 菱生,2000/12/28,3.6199
2371 大同,2000/12/28,2.8
2373 震旦行,2000/12/28,2.521
2374 佳能,2000/12/28,6.6667
2375 凱美,2000/12/28,0.8333
2376 技嘉,2000/12/28,2.7027
2377 微星,2000/12/28,4
2379 瑞昱,2000/12/28,6.5089
2380 虹光,2000/12/28,6.4815
2382 廣達,2000/12/28,0
2383 台光電,2000/12/28,6.3584
2385 群光,2000/12/28,-0.3953
2387 精元,2000/12/28,5.2459
2388 威盛,2000/12/28,6.5868
2390 云辰,2000/12/28,6.7916
2392 正崴,2000/12/28,4.2254
2393 億光,2000/12/28,6.8966
2395 研華,2000/12/28,-0.463
2397 友通,2000/12/28,-0.4444
2399 映泰,2000/12/28,-0.7752
2401 凌陽,2000/12/28,6.9672
2402 毅嘉,2000/12/28,5.7143
2404 漢唐,2000/12/28,2.9268
2405 浩鑫,2000/12/28,-3.125
2406 國碩,2000/12/28,4.6392
2408 南亞科,2000/12/28,4.7368
2409 友達,2000/12/28,0
2412 中華電,2000/12/28,2.6144
2413 環科,2000/12/28,6.4
2414 精技,2000/12/28,4.9618
2415 錩新,2000/12/28,6.5476
2417 圓剛,2000/12/28,1.5267
2419 仲琦,2000/12/28,-1.0714
2420 新巨,2000/12/28,6.8182
2421 建準,2000/12/28,-0.3425
2423 固緯,2000/12/28,-0.8197
2424 隴華,2000/12/28,5.298
2425 承啟,2000/12/28,3.0928
2426 鼎元,2000/12/28,-3.0534
2427 三商電,2000/12/28,-2.3102
2428 興勤,2000/12/28,6.9343
2429 銘旺科,2000/12/28,0
2430 燦坤,2000/12/28,1.8265
2431 聯昌,2000/12/28,2.3392
2433 互盛電,2000/12/28,-1.9868
2434 統懋,2000/12/28,-1.676
2436 偉詮電,2000/12/28,6.9977
2438 翔耀,2000/12/28,-0.905
2439 美律,2000/12/28,6.6398
2440 太空梭,2000/12/28,2.5
2441 超豐,2000/12/28,-2.1277
2442 新美齊,2000/12/28,0
2444 兆勁,2000/12/28,-3.4483
2457 飛宏,2000/12/28,6.9444
2458 義隆,2000/12/28,-0.9524
2459 敦吉,2000/12/28,5.4795
2460 建通,2000/12/28,3.5714
2461 光群雷,2000/12/28,6.6066
2462 良得電,2000/12/28,3.0303
2464 盟立,2000/12/28,0.6803
2465 麗臺,2000/12/28,2.7027
2466 冠西電,2000/12/28,6.639
2467 志聖,2000/12/28,6.9672
2468 華經,2000/12/28,1.5957
2471 資通,2000/12/28,6.422
2472 立隆電,2000/12/28,2.7548
2474 可成,2000/12/28,6.9486
2476 鉅祥,2000/12/28,6.4909
2477 美隆電,2000/12/28,6.6667
2478 大毅,2000/12/28,6.7633
2480 敦陽科,2000/12/28,6.6667
2481 強茂,2000/12/28,6.7532
2482 連宇,2000/12/28,5.3763
2483 百容,2000/12/28,6.9892
2484 希華,2000/12/28,6.5574
2485 兆赫,2000/12/28,6.993
2486 一詮,2000/12/28,3.9216
2488 漢平,2000/12/28,3.4602
2489 瑞軒,2000/12/28,6.6964
2491 吉祥全,2000/12/28,-3.4483
2492 華新科,2000/12/28,6.9069
2501 國建,2000/12/28,-0.6623
2504 國產,2000/12/28,-0.3322
2505 國揚,2000/12/28,0
2506 太設,2000/12/28,0
2509 全坤建,2000/12/28,0
2511 太子,2000/12/28,1.5291
2514 龍邦,2000/12/28,-1.3699
2515 中工,2000/12/28,-1.0152
2516 新建,2000/12/28,-0.4717
2520 冠德,2000/12/28,-0.8
2524 京城,2000/12/28,-3.3898
2527 宏璟,2000/12/28,0
2528 皇普,2000/12/28,-2.8571
2530 華建,2000/12/28,-2.5751
2534 宏盛,2000/12/28,0
2535 達欣工,2000/12/28,0
2536 宏普,2000/12/28,3.2407
2537 聯上發,2000/12/28,0
2538 基泰,2000/12/28,1.6129
2539 櫻花建,2000/12/28,-2.7778
2540 愛山林,2000/12/28,-0.7042
2542 興富發,2000/12/28,2.0661
2543 皇昌,2000/12/28,-3.3632
2545 皇翔,2000/12/28,-2.2599
2546 根基,2000/12/28,1.9149
2547 日勝生,2000/12/28,-3.0973
2548 華固,2000/12/28,1.1905
2601 益航,2000/12/28,1.4085
2603 長榮,2000/12/28,0
2605 新興,2000/12/28,2.4793
2606 裕民,2000/12/28,3.268
2607 榮運,2000/12/28,2.8112
2608 嘉里大榮,2000/12/28,3.0612
2609 陽明,2000/12/28,3.4221
2610 華航,2000/12/28,-1.4851
2611 志信,2000/12/28,1.8293
2612 中航,2000/12/28,0.7092
2613 中櫃,2000/12/28,3.3333
2614 東森,2000/12/28,-2.4876
2615 萬海,2000/12/28,0.5181
2616 山隆,2000/12/28,0
2617 台航,2000/12/28,0
2618 長榮航,2000/12/28,0.3704
2701 萬企,2000/12/28,2.5641
2702 華園,2000/12/28,-0.5525
2704 國賓,2000/12/28,-3.1847
2705 六福,2000/12/28,-3.0702
2706 第一店,2000/12/28,-0.4831
2707 晶華,2000/12/28,1.8957
2801 彰銀,2000/12/28,6.7194
2809 京城銀,2000/12/28,2.9499
2812 台中銀,2000/12/28,4.2296
2816 旺旺保,2000/12/28,6.875
2820 華票,2000/12/28,4.6729
2823 中壽,2000/12/28,3.5461
2832 台產,2000/12/28,4.3796
2834 臺企銀,2000/12/28,6.8627
2836 高雄銀,2000/12/28,6.6225
2838 聯邦銀,2000/12/28,4.5872
2841 台開,2000/12/28,3.3058
2845 遠東銀,2000/12/28,6.7308
2849 安泰銀,2000/12/28,3.6325
2850 新產,2000/12/28,2.2727
2851 中再保,2000/12/28,2.069
2852 第一保,2000/12/28,3.7313
2855 統一證,2000/12/28,4.8
2901 欣欣,2000/12/28,0
2903 遠百,2000/12/28,2.5907
2904 匯僑,2000/12/28,-1.5385
2905 三商,2000/12/28,1.2903
2906 高林,2000/12/28,0
2908 特力,2000/12/28,3.1646
2910 統領,2000/12/28,0
2911 麗嬰房,2000/12/28,1.4925
2912 統一超,2000/12/28,2.381
2913 農林,2000/12/28,6.1321
2915 潤泰全,2000/12/28,0.5587
3002 歐格,2000/12/28,0.365
3010 華立,2000/12/28,5.9574
3011 今皓,2000/12/28,4.2553
3018 同開,2000/12/28,-2.9536
3019 亞光,2000/12/28,1.9355
3021 鴻名,2000/12/28,6.8548
3024 憶聲,2000/12/28,3.9604
3026 禾伸堂,2000/12/28,6.8182
3027 盛達,2000/12/28,6.993
3028 增你強,2000/12/28,5.0847
3029 零壹,2000/12/28,3.7037
3033 威健,2000/12/28,6.8241
3035 智原,2000/12/28,6.5574
3036 文曄,2000/12/28,6.8528
3037 欣興,2000/12/28,6.8602
3040 遠見,2000/12/28,-2.8571
3041 揚智,2000/12/28,2.7027
3044 健鼎,2000/12/28,-3.3149
3045 台灣大,2000/12/28,4.888
3046 建碁,2000/12/28,5.3846
3052 夆典,2000/12/28,-0.4132
4306 炎洲,2000/12/28,0
4414 如興,2000/12/28,3.1088
4526 東台,2000/12/28,2.4793
5007 三星,2000/12/28,1.5748
5203 訊連,2000/12/28,6.0109
5388 中磊,2000/12/28,0
5434 崇越,2000/12/28,6.701
5471 松翰,2000/12/28,4.1199
5515 建國,2000/12/28,-1.875
5519 隆大,2000/12/28,0
5521 工信,2000/12/28,-3.1674
5522 遠雄,2000/12/28,3.9604
5525 順天,2000/12/28,6.7308
5607 遠雄港,2000/12/28,1.2346
6005 群益證,2000/12/28,6.7708
6141 柏承,2000/12/28,6.5502
6183 關貿,2000/12/28,6.2201
6191 精成科,2000/12/28,0
8926 台汽電,2000/12/28,0.4184
9902 台火,2000/12/28,1.7722
9904 寶成,2000/12/28,2.1368
9905 大華,2000/12/28,1.8987
9906 欣巴巴,2000/12/28,1.9802
9907 統一實,2000/12/28,1.4737
9908 大台北,2000/12/28,6.867
9910 豐泰,2000/12/28,1.4851
9911 櫻花,2000/12/28,0
9912 偉聯,2000/12/28,-0.7916
9914 美利達,2000/12/28,2.8881
9917 中保科,2000/12/28,1.6722
9918 欣天然,2000/12/28,0.3876
9919 康那香,2000/12/28,0.4926
9921 巨大,2000/12/28,0.6834
9924 福興,2000/12/28,0
9925 新保,2000/12/28,3.4043
9926 新海,2000/12/28,3.3613
9927 泰銘,2000/12/28,0
9928 中視,2000/12/28,2.5974
9929 秋雨,2000/12/28,-0.4367
9930 中聯資源,2000/12/28,1.8519
9931 欣高,2000/12/28,0
9933 中鼎,2000/12/28,2.1978
9934 成霖,2000/12/28,-1.8349
9935 慶豐富,2000/12/28,-1.2195
9937 全國,2000/12/28,1.2048
9940 信義,2000/12/28,0
9941 裕融,2000/12/28,2.9316
9943 好樂迪,2000/12/28,0
9945 潤泰新,2000/12/28,-0.7576
Y9999 加權指數,2000/12/27,-2.2606
1101 台泥,2000/12/27,-2.649
1102 亞泥,2000/12/27,-2.2222
1103 嘉泥,2000/12/27,-1.4706
1104 環泥,2000/12/27,-1.5385
1108 幸福,2000/12/27,-0.5195
1109 信大,2000/12/27,-1.8692
1110 東泥,2000/12/27,-0.8621
1201 味全,2000/12/27,-1.4925
1203 味王,2000/12/27,-2.9412
1210 大成,2000/12/27,0.5618
1213 大飲,2000/12/27,-1.8868
1215 卜蜂,2000/12/27,-1.4228
1216 統一,2000/12/27,-0.9217
1217 愛之味,2000/12/27,-1.4286
1218 泰山,2000/12/27,-2.2472
1219 福壽,2000/12/27,-1.9231
1220 台榮,2000/12/27,-1.6129
1225 福懋油,2000/12/27,0
1227 佳格,2000/12/27,-3.3333
1229 聯華,2000/12/27,-1.9108
1231 聯華食,2000/12/27,-3.3333
1232 大統益,2000/12/27,0.3831
1233 天仁,2000/12/27,0
1234 黑松,2000/12/27,0
1235 興泰,2000/12/27,0
1236 宏亞,2000/12/27,-1.0753
1301 台塑,2000/12/27,-3.3898
1303 南亞,2000/12/27,-3.3854
1304 台聚,2000/12/27,-3.0303
1305 華夏,2000/12/27,-3.3333
1307 三芳,2000/12/27,-3.3113
1308 亞聚,2000/12/27,-3.3019
1309 台達化,2000/12/27,-2.9412
1310 台苯,2000/12/27,-2.451
1312 國喬,2000/12/27,-3.5
1313 聯成,2000/12/27,-2.8571
1314 中石化,2000/12/27,-3.4568
